Decade,ID,Name,Location,lat,lng,Start Year,End Year,ImageUrl,Url,Hotttnesss,HotttnessRank,Primary_Genre,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,Genre9,Genre10,Genre11,Genre12,Familiarity,FamiliarityRank,Discovery,DiscoveryRank,Similar1ID,Similar1ID,Similar1Name,Similar2ID,Similar2Name,Similar3ID,Similar3Name
1960-1970,ARDIBRT1187B9AF176,Led Zeppelin,"Gary, IN",-87.3464,41.5934,1968,1980,f0959931aeb8aa174ef264d0b1ab7dd99cd22c03.jpg,http://www.ledzeppelin.com,0.853206,141,rock,classic rock,blues-rock,album rock,hard rock,,,,,,,,0.878806,8,0.30666924,416625,,ARXPE8V1187B99AEC9,Deep Purple,AR12F2S1187FB56EEF,Aerosmith,ARHAO311187FB3E38E,Thin Lizzy
1960-1970,AR5FP401187FB523C9,Bob Dylan,"Washington, DC",-77.0364,38.8951,1959,2050,9fea3139e3d92557b6a065a201bd2a72c36ad20d.jpg,http://www.bobdylan.com,0.832029,223,folk,traditional folk,singer-songwriter,folk rock,roots rock,folk christmas,,,,,,,0.870288,12,0.310126003,397166,,ARGF9VF1187FB37DAE,The Band,ARNAQSX1187B9ADBE4,Van Morrison,AREI0AM1187FB54C33,Tim Hardin
1960-1970,AR6BJ1V1187B9AE3B7,Fleetwood Mac,"London, UK",-0.092703,51.514456,1967,1995,675ffe882cfe489111ef712d054692b616740459.jpg,http://fleetwoodmac.com,0.830363,231,mellow gold,soft rock,folk rock,british blues,singer-songwriter,classic rock,album rock,blues-rock,rock,roots rock,,,0.811302,83,0.379717396,175484,,AR1DP8P1187B9AF08C,Christine McVie,AROJTFQ1187B9AFE0A,Peter Frampton,ARUIHX41187B98BE59,The Doobie Brothers
1960-1970,ARYGO6R1187B9A7822,Rod Stewart,"Gary, IN",-87.3464,41.5934,1961,2050,f89bfd24595170826c7ea1d13ce4f228713fac0b.jpg,http://www.rodstewart.com/,0.824559,260,mellow gold,soft rock,singer-songwriter,folk rock,glam rock,classic rock,roots rock,folk christmas,blues-rock,album rock,rock,,0.758201,263,0.433820509,69419,,ARUAG4R1187FB53500,Joe Cocker,ARUNKLR1187B9B5DFC,Steve Winwood,ARYNX5Z1187B999686,Paul Carrack
1960-1970,AR6XZ861187FB4CECD,The Beatles,"Kingston, Canada ",-76.5052,44.2485,1960,1970,fce3a73bfc6028030554cd0af14e42b227e2e80b.jpg,http://thebeatles.com,0.824269,265,british invasion,merseybeat,,,,,,,,,,,0.904557,1,0.261060395,705141,,ARXRNDO1187FB42BE5,The Hollies,ARZ9FGC1187B98B47D,The Zombies,ARY1LTC1187B9B1DC4,The Monkees
1960-1970,ARULZ741187B9AD2EF,Elvis Presley,"San Lorenzo, San Lorenzo, PR",-57.510905,-25.336371,1953,1977,16045a251c9e9f5772d4aeb3f6fa23fe4fdeb54a.jpg,http://www.elvis.com/,0.820063,277,rock-and-roll,rockabilly,christmas,,,,,,,,,,0.834144,46,0.349224798,253020,,ARRXT411187B9A53EB,Jerry Lee Lewis,ARFSZXM1187FB5A941,Roy Orbison,ARQLMAT11F50C4ECFC,Rick Nelson
1960-1970,ARJA1841187FB3A029,David Bowie,"Duluth, MN, US",-92.1319,46.8008,1962,2050,c8dc28c191432862afce298216458a6f00bbfbd8.jpg,http://www.davidbowie.com,0.812742,315,glam rock,art rock,permanent wave,protopunk,rock,pop christmas,,,,,,,0.861629,20,0.313649443,380615,,ARDGES11187B9B7DDF,Roxy Music,ARIZODP1187B9AD272,Bryan Ferry,ARWWS2G1187B9ACFE4,Tin Machine
1960-1970,AR91C8S1187B990901,Bruce Springsteen,"London, England",-81.276247,42.98876,1965,2050,c27fe1b89d97db26b22d5b80f5df8592061090eb.jpg,http://www.brucespringsteen.net/,0.810662,323,singer-songwriter,roots rock,folk rock,folk,mellow gold,country rock,traditional folk,permanent wave,rock,pop christmas,,,0.829479,55,0.350518743,249370,,ARNP8CV1187B9A0EBB,Willie Nile,ARDC81X1187B989EB9,Patti Scialfa,AR41OIB1187B99A19D,Nils Lofgren
1960-1970,ARWT91C1187B9ACEAA,Neil Young,"London, UK",-0.092703,51.514456,1960,2050,245764d4b88a01a8171e0690a06ac791f0b86ef3.jpg,http://neilyoung.com,0.809786,326,roots rock,singer-songwriter,country rock,folk rock,permanent wave,mellow gold,rock,,,,,,0.849525,30,0.327015119,333887,,ARGF9VF1187FB37DAE,The Band,ARUQFUJ1187FB42AEC,Warren Zevon,ARNAQSX1187B9ADBE4,Van Morrison
1970-1980,ARBEOHF1187B9B044D,Madonna,"Washington, DC",-77.0364,38.8951,1979,2050,6fe4d999bcd666990dab0cc614eb3efbaa8c2294.jpg,http://www.madonna.com,0.857838,125,europop,dance pop,pop christmas,pop,new wave pop,,,,,,,,0.834043,47,0.365433268,211506,,AR8V1X71187B9B919B,Kylie Minogue,AR4VT3E1187FB570BB,Cher,ARVBRGZ1187FB4675A,Gwen Stefani
1970-1980,ARXPPEY1187FB51DF4,Michael Jackson,"Duluth, MN, US",-92.1319,46.8008,1971,2009,06e195eaaa853b397ccaa971edaa25554dba3c05.jpg,http://michaeljackson.com,0.855303,133,dance pop,pop christmas,pop,,,,,,,,,,0.863417,18,0.327769147,331225,,ARW3LUX1187FB5C4C0,The Jacksons,AR4AOW51187FB3F248,Jermaine Jackson,ARWXN7M1187B98C47D,Babyface
1970-1980,ARVNNXD1187B9AE50D,Marvin Gaye,"Memphis, TN",-90.049,35.1495,1959,1984,9615b471ae7971293fa3bda6c825751d07628dc1.jpg,http://www.myspace.com/marvingaye70s,0.854942,135,soul,motown,soul christmas,quiet storm,funk,classic funk rock,funk rock,,,,,,0.810936,84,0.391378724,145619,,AR76ZQP1187FB56A79,The Temptations,ARHAS6X1187B9901C6,Smokey Robinson,ARXKTYG11F50C4DA68,The Temptations Review
1970-1980,ARDIBRT1187B9AF176,Led Zeppelin,"Kingsland, AR",-92.294,33.8584,1968,1980,f0959931aeb8aa174ef264d0b1ab7dd99cd22c03.jpg,http://www.ledzeppelin.com,0.853206,141,rock,classic rock,blues-rock,album rock,hard rock,,,,,,,,0.878806,8,0.30666924,416625,,ARXPE8V1187B99AEC9,Deep Purple,AR12F2S1187FB56EEF,Aerosmith,ARHAO311187FB3E38E,Thin Lizzy
1970-1980,ART4QZC1187FB51612,Janet Jackson,"Mazatlan, Mexico",-106.4062,23.2329,1973,2050,5546c6243c4842c27ba2170288961c9b9bf4bc55.jpg,http://janetjackson.com,0.851397,146,urban contemporary,dance pop,r&b,pop,,,,,,,,,0.79367,134,0.409279849,105742,,ARKWI7M1187B9B7713,Destiny's Child,ARKSZW81187B9B695D,Mariah Carey,ARAEX7Y1187FB42D36,Toni Braxton
1970-1980,ARRJES71187FB4D09E,Bryan Adams,"Hoboken, NJ",-74.0324,40.744,1976,2050,4be3ce9447365df0b8653f941058ab3fd7177b25.jpg,http://www.bryanadams.com,0.843107,182,mellow gold,soft rock,album rock,rock,,,,,,,,,0.75095,300,0.451212882,48432,,ARMX9KX1187B9A58E8,Richard Marx,ARL1AFK1187FB3B05B,REO Speedwagon,ARSEULV1187B9B4D7C,Toto
1970-1980,AR8B79N1187B98FB4A,Chayanne,"Indore, India",75.8333,22.7179,1978,2050,92c7b42d28b9ee8e85eed8d3786db27fa16904c5.jpg,http://www.chayanne.com,0.840243,195,latin,latin pop,hurban,spanish pop,tropical,,,,,,,,0.592463,3360,0.607924291,1290,,ARLMUHP1269FCD37E1,Shayane,ARTXQGD11EDCAC6814,Cristian Castro,ARXCS291187FB360A5,Ricardo Montaner
1970-1980,AR5FP401187FB523C9,Bob Dylan,"astoria, new york",-73.9301,40.772,1959,2050,9fea3139e3d92557b6a065a201bd2a72c36ad20d.jpg,http://www.bobdylan.com,0.832029,223,folk,traditional folk,singer-songwriter,folk rock,roots rock,folk christmas,,,,,,,0.870288,12,0.310126003,397166,,ARGF9VF1187FB37DAE,The Band,ARNAQSX1187B9ADBE4,Van Morrison,AREI0AM1187FB54C33,Tim Hardin
1970-1980,AR6BJ1V1187B9AE3B7,Fleetwood Mac,"Alton, IL",-90.1843,38.8906,1967,1995,675ffe882cfe489111ef712d054692b616740459.jpg,http://fleetwoodmac.com,0.830363,231,mellow gold,soft rock,folk rock,british blues,singer-songwriter,classic rock,album rock,blues-rock,rock,roots rock,,,0.811302,83,0.379717396,175484,,AR1DP8P1187B9AF08C,Christine McVie,AROJTFQ1187B9AFE0A,Peter Frampton,ARUIHX41187B98BE59,The Doobie Brothers
1970-1980,ARL4TII1187B9B46E1,Queen,"Belfast, Northern Ireland, GB",-77.028893,38.897608,1970,1997,106f04597938cf8892c969fe187c2ddddc665094.jpg,http://www.queenonline.com,0.827047,243,rock,album rock,glam rock,heavy christmas,hard rock,,,,,,,,0.859373,21,0.321966992,347752,,ARRXL4I1187B9AC23B,Freddie Mercury,ARNLO2P1187B9A3ECD,Brian May,AR12F2S1187FB56EEF,Aerosmith
1980-1990,ARH2QI91187FB3788D,David Guetta,Dumfries,-3.9171,54.979,1984,2050,224f5a395a8e2b4eee9feb41b9f6e7ac2d6b7c1a.jpg,http://www.davidguetta.com,0.967107,9,house,edm,electro house,disco house,pop house,dance pop,,,,,,,0.814585,77,0.437958009,64195,,ARGLOU61187FB55A07,Bob Sinclar,ARIKUPL128ABE0F30B,Swedish House Mafia,ARCBXFD12E597EE64A,Guetta
1980-1990,AR2FSX31187B98E3EF,Ricky Martin,"Paris, France ",2.324382,48.864702,1984,2050,6a4178f5eaee176ec8cd244338c1fce02d9e6bdf.jpg,http://rickymartinmusic.com,0.883014,77,latin,latin pop,hurban,latin christmas,dance pop,pop christmas,,,,,,,0.709246,632,0.517564361,7015,,ARDCFNZ1187FB3DDB0,Enrique Iglesias,ARQFQKL1187FB3DD5D,Luis Fonsi,AR6VHEC1187FB5AC0D,Thalia
1980-1990,ARZER7I1187FB385AF,Dr. Dre,"Adelaide, Australia",138.5932,-34.9224,1984,2050,b2927ccac5cdef7147abbd3c8cc1439020c7698f.jpg,http://drdre.com,0.864459,112,hip hop,gangster rap,rap,g funk,pop rap,west coast rap,,,,,,,0.855347,25,0.341705285,277697,,ARZ5H0P1187B98A1DD,Snoop Dogg,ARPXABO1187FB4D15F,2Pac,AR49IQD1187FB37EA7,Xzibit
1980-1990,ARBEOHF1187B9B044D,Madonna,"Los Angeles, CA",-118.2437,34.0522,1979,2050,6fe4d999bcd666990dab0cc614eb3efbaa8c2294.jpg,http://www.madonna.com,0.857838,125,europop,dance pop,pop christmas,pop,new wave pop,,,,,,,,0.834043,47,0.365433268,211506,,AR8V1X71187B9B919B,Kylie Minogue,AR4VT3E1187FB570BB,Cher,ARVBRGZ1187FB4675A,Gwen Stefani
1980-1990,ARXPPEY1187FB51DF4,Michael Jackson,Puerto Rico,-66.381712,18.202379,1971,2009,06e195eaaa853b397ccaa971edaa25554dba3c05.jpg,http://michaeljackson.com,0.855303,133,dance pop,pop christmas,pop,,,,,,,,,,0.863417,18,0.327769147,331225,,ARW3LUX1187FB5C4C0,The Jacksons,AR4AOW51187FB3F248,Jermaine Jackson,ARWXN7M1187B98C47D,Babyface
1980-1990,ARVNNXD1187B9AE50D,Marvin Gaye,"London, England",-81.276247,42.98876,1959,1984,9615b471ae7971293fa3bda6c825751d07628dc1.jpg,http://www.myspace.com/marvingaye70s,0.854942,135,soul,motown,soul christmas,quiet storm,funk,classic funk rock,funk rock,,,,,,0.810936,84,0.391378724,145619,,AR76ZQP1187FB56A79,The Temptations,ARHAS6X1187B9901C6,Smokey Robinson,ARXKTYG11F50C4DA68,The Temptations Review
1980-1990,ARDIBRT1187B9AF176,Led Zeppelin,"Virginia Beach, Virginia",-76.0623,36.7549,1968,1980,f0959931aeb8aa174ef264d0b1ab7dd99cd22c03.jpg,http://www.ledzeppelin.com,0.853206,141,rock,classic rock,blues-rock,album rock,hard rock,,,,,,,,0.878806,8,0.30666924,416625,,ARXPE8V1187B99AEC9,Deep Purple,AR12F2S1187FB56EEF,Aerosmith,ARHAO311187FB3E38E,Thin Lizzy
1980-1990,ARX2F7M1187B9A5563,Mana,"Abington, PA",-75.1179,40.1207,1986,2050,8926f1d7cbaa1f690ff3aea3b7324a06a0fa530a.jpg,http://www.mana.com.mx/,0.851684,145,latin,hurban,latin pop,rock en espanol,latin alternative,,,,,,,,0.652208,1474,0.556790165,2663,,ARTFT6P1187FB4ACBE,Los Enanitos Verdes,ARPAAPH1187FB3601B,Bacilos,ARTSJEG1187B98D6FC,Elefante
1980-1990,ART4QZC1187FB51612,Janet Jackson,"Oslo, Norway ",10.783373,59.961783,1973,2050,5546c6243c4842c27ba2170288961c9b9bf4bc55.jpg,http://janetjackson.com,0.851397,146,urban contemporary,dance pop,r&b,pop,,,,,,,,,0.79367,134,0.409279849,105742,,ARKWI7M1187B9B7713,Destiny's Child,ARKSZW81187B9B695D,Mariah Carey,ARAEX7Y1187FB42D36,Toni Braxton
1980-1990,ARQATCR1187FB4D3E6,Alejandro Sanz,"Breda, Netherlands",4.7667,51.5833,1989,2050,72ac2ad66d1a6b8a740593527c5da8077cbf3818.jpg,http://www.alejandrosanz.com/,0.849165,158,latin,latin pop,spanish pop,latin christmas,hurban,cantautor,,,,,,,0.658238,1351,0.549133878,3087,,ARZJYD61187B995F0B,David Bisbal,ARQFQKL1187FB3DD5D,Luis Fonsi,ARKKWTD12086C16221,La Quinta Estación
1990-2000,ARJRB241187FB556A3,Calvin Harris,"Paris, France ",2.324382,48.864702,1999,2050,49f4bb19a17ceb5906694a4c94df7ec79a763204.jpg,http://www.calvinharris.co.uk,0.990173,1,electro house,house,alternative dance,edm,new rave,synthpop,indietronica,pop,progressive house,,,,0.763735,239,0.514065179,7817,,ARX2DLI1187FB4DD03,The Presets,ARJK7JU1187FB4C3F3,Simian Mobile Disco,ARVZ8481187B98CB6E,Digitalism
1990-2000,ARH2QI91187FB3788D,David Guetta,"San Juan, San Juan, PR",-123.073,48.5412,1984,2050,224f5a395a8e2b4eee9feb41b9f6e7ac2d6b7c1a.jpg,http://www.davidguetta.com,0.967107,9,house,edm,electro house,disco house,pop house,dance pop,,,,,,,0.814585,77,0.437958009,64195,,ARGLOU61187FB55A07,Bob Sinclar,ARIKUPL128ABE0F30B,Swedish House Mafia,ARCBXFD12E597EE64A,Guetta
1990-2000,AR6ENUY1187B994158,Sia,"Los Angeles, CA, US",-118.2437,34.0522,1993,2050,790817bd35948bd3d178a44a03928b0748efd5e6.jpg,http://siamusic.net/,0.95186,18,australian dance,pop,synthpop,dance pop,,,,,,,,,0.763197,240,0.494819905,13317,,ARWD2X51187B9AE7B1,Frou Frou,ARX395D1187FB41D91,Emiliana Torrini,AR7W7171187B9A8842,Imogen Heap
1990-2000,ARF5M7Q1187FB501E8,Maroon 5,"New York City, NY",-74.006,40.7143,1994,2050,8f0dff5ee60b84b06f8395b1847ebe723cc8cc97.jpg,http://www.maroon5.com,0.944755,20,pop rock,pop,pop christmas,neo mellow,boy band,dance pop,,,,,,,0.809096,91,0.434831331,68137,,AR73S4G1187B9A03C2,OneRepublic,ARJ82DE1187B992653,Kara's Flowers,ARKMQ0K11C8A4224DF,The Script
1990-2000,ARSTQ2A1187B99CF14,Nicky Jam,"Gary, IN",-87.3464,41.5934,1994,2050,1fa41e6175f6fd3baab60c3341fe06b662f7e199.jpg,http://nickyjampr.net,0.939917,21,reggaeton,latin hip hop,hurban,tropical,,,,,,,,,0.607155,2756,0.663937547,480,,ARLDG3Y1187B98C648,Voltio,ARJFKLS1187B9B67D6,Yomo,ARIE2XG1187B99CF16,Trebol Clan
1990-2000,ARJ7KF01187B98D717,Coldplay,"Washington, DC",-77.0364,38.8951,1996,2050,a86ea149077b22239f41e8b17f7261c475b084ee.jpg,http://coldplay.com,0.911545,43,permanent wave,neo mellow,rock,pop christmas,,,,,,,,,0.859092,22,0.355244491,237798,,ARHHUDL1187B997966,Keane,ARVN9FZ1187FB393F1,Snow Patrol,AR44YO41187B9B3B18,Thirteen Senses
1990-2000,ARLIWDY1456895A560,Pharrell Williams,"London, UK",-0.092703,51.514456,1992,2050,7262271b9299f970843d3f3437ec1bd6544d9a2e.jpg,http://pharrellwilliams.com,0.908311,50,pop rap,indie r&b,hip hop,alternative hip hop,dance pop,pop,,,,,,,0.773245,198,0.4606125,38692,,ARZYLPA1187B98ABE8,The Neptunes,ARHAEXZ1187FB54F3C,N.E.R.D.,ARLK6VL1187B9B8850,Timbaland
1990-2000,ARZRYXF1187FB555CC,P!nk,"Guadalajara, Mexico",-103.3333,20.6667,1995,2050,6527145f24eccd8d278beb80a12c58b08f90a7d2.jpg,http://www.pinkspage.com,0.905155,53,pop,dance pop,teen pop,europop,pop rock,,,,,,,,0.737707,391,0.499239184,11917,,AR0IVTL1187B9AD520,Katy Perry,AR03BDP1187FB5B324,Britney Spears,ARVBRGZ1187FB4675A,Gwen Stefani
1990-2000,ARNOG4Q1187B9A5A62,Madcon,"Gary, IN",-87.3464,41.5934,1992,2050,3a5dbef86eac139e72a4f29aaf8761c5447b29a4.jpg,http://www.madcon.de,0.900861,56,norwegian hip hop,dance pop,pop rap,,,,,,,,,,0.562338,4995,0.683498971,307,,AR1WYY01187B98978E,Karpe Diem,ARLK6VL1187B9B8850,Timbaland,AR1IJ1Z11C8A41500D,Flo Rida
1990-2000,ARIW30O1187FB5A29A,Tiesto,"Madrid, Spain",-3.771284,40.524103,1994,2050,8519bc4c55f87c65ab7329fac9a7c08ea47190db.jpg,http://www.tiesto.com/,0.897662,60,progressive house,progressive electro house,edm,deep uplifting trance,big room,electro house,trance,house,uplifting trance,deep progressive trance,progressive trance,,0.817424,73,0.403046586,118457,,ARWYPNT1187B98E873,Kaskade,ARIKUPL128ABE0F30B,Swedish House Mafia,ARX6MR511C8A42C159,Afrojack
2000-2010,ARJRB241187FB556A3,Calvin Harris,Dumfries,-3.9171,54.979,1999,2050,49f4bb19a17ceb5906694a4c94df7ec79a763204.jpg,http://www.calvinharris.co.uk,0.990173,1,electro house,house,alternative dance,edm,new rave,synthpop,indietronica,pop,progressive house,,,,0.763735,239,0.514065179,7817,,ARX2DLI1187FB4DD03,The Presets,ARJK7JU1187FB4C3F3,Simian Mobile Disco,ARVZ8481187B98CB6E,Digitalism
2000-2010,ARS54I31187FB46721,Taylor Swift,"Reading, PA",-75.9269,40.3356,2004,2050,04bdcfa06410b3e3fffe93e2a000d0d79521e5ac.jpg,http://taylorswift.com,0.986835,3,teen pop,pop christmas,pop,,,,,,,,,,0.86674,15,0.373196197,190879,,ARLE2071187FB3A270,Carrie Underwood,AREEQPY1187FB5B9E3,Miranda Lambert,AR23BO81187FB47087,Kellie Pickler
2000-2010,ARWLAEE122BCFCA245,Avicii,"Stockholm, Stockholm, SE",0.593052,49.4920029,2007,2050,3e77006dc092166fee8b9004e4e1e1fabc045d93.jpg,http://avicii.com,0.98652,4,edm,electro house,big room,house,progressive electro house,progressive house,,,,,,,0.747798,317,0.531827059,4650,,ARIKUPL128ABE0F30B,Swedish House Mafia,ARX6MR511C8A42C159,Afrojack,ARHPSAH1269FB271A1,Tim Berg
2000-2010,ARKTTJV12592CDA07F,Ellie Goulding,Lyonshall,-2.9828,52.1991,2008,2050,b72e148adf8cec8bf91784bee05d836858546367.jpg,http://elliegoulding.com,0.986155,5,pop,synthpop,metropopolis,indietronica,dance pop,,,,,,,,0.744957,331,0.535100444,4255,,ARUBJMV12086C16C1E,Marina and The Diamonds,ARD6VHG11C8A414FC6,La Roux,ARNCHOP121318C56B8,Florence + The Machine
2000-2010,ARSDWSZ122ECCB706A,Ed Sheeran,"Suffolk, England",-91.969,34.5443,2005,2050,0bc5997672464195cf333394782933dd64010512.jpg,http://www.edsheeran.com,0.98554,6,pop,neo mellow,folk-pop,,,,,,,,,,0.740395,370,0.540316363,3757,,ARQMSBI1269FCD28DA,Maverick Sabre,AR57TK21187FB48BC7,Professor Green,ARIIT891187B9AFD62,Newton Faulkner
2000-2010,ARFCWSZ123526A0AFD,Justin Bieber,"Stratford, Canada",-80.9497,43.3668,2008,2050,ce41eb4beaad8d07fd55a68aba16b27e341a2e4f.jpg,http://www.justinbiebermusic.com/,0.972454,8,teen pop,pop,dance pop,pop christmas,,,,,,,,,0.831802,52,0.417318578,91368,,ARQTAQW129CDBEF9A4,Cody Simpson,ARICFET123E29C2452,Jason Derülo,ARUCF6P11A348F0B17,Demi Lovato
2000-2010,ARH2QI91187FB3788D,David Guetta,"Paris, France ",2.324382,48.864702,1984,2050,224f5a395a8e2b4eee9feb41b9f6e7ac2d6b7c1a.jpg,http://www.davidguetta.com,0.967107,9,house,edm,electro house,disco house,pop house,dance pop,,,,,,,0.814585,77,0.437958009,64195,,ARGLOU61187FB55A07,Bob Sinclar,ARIKUPL128ABE0F30B,Swedish House Mafia,ARCBXFD12E597EE64A,Guetta
2000-2010,ARODZUF11F4C841E1F,Drake,"Toronto, Canada",-79.3574,43.7023,2001,2050,d1d6016c698703ba4933461ff5acbfe112877b48.jpg,http://drakeofficial.com,0.965389,11,pop rap,indie r&b,alternative hip hop,hip hop,,,,,,,,,0.866699,16,0.365146233,212371,,ARFIDHF12496DAB7E1,J. Cole,ARGG7S81187FB511E9,Big Sean,ARXYXJ311A348EFC1A,Wale
2000-2010,AR7J9AP1187FB5BD64,Adele,"London, UK",-0.092703,51.514456,2006,2050,cbbdfb209cc38b2999b1882f42ee642555316313.jpg,http://adele.tv,0.964772,12,pop,dance pop,,,,,,,,,,,0.82026,67,0.42944159,75069,,AR9P7FS1187B9A641F,Joss Stone,ARIL5841187FB5C061,Duffy,ARWD25M1187FB4C563,Amy Winehouse
2000-2010,ARLGOUD12298900ACE,Major Lazer,"Kingston, Jamaica",-76.768107,17.979931,2008,2050,59d9dc51f2c0dd46fd352447eaad34ad6bfdf595.jpg,http://majorlazer.com,0.95809,14,moombahton,edm,electro house,,,,,,,,,,0.68328,944,0.591266944,1605,,ARQDK391187FB3CA23,Diplo,ARKSPIY1187FB4B1D3,Buraka Som Sistema,ARRRRYQ12086C11272,Santigold
2010-2020,ARJRB241187FB556A3,Calvin Harris,Dumfries,-3.9171,54.979,1999,2050,49f4bb19a17ceb5906694a4c94df7ec79a763204.jpg,http://www.calvinharris.co.uk,0.990173,1,electro house,house,alternative dance,edm,new rave,synthpop,indietronica,pop,progressive house,,,,0.763735,239,0.514065179,7817,,ARX2DLI1187FB4DD03,The Presets,ARJK7JU1187FB4C3F3,Simian Mobile Disco,ARVZ8481187B98CB6E,Digitalism
2010-2020,ARZHFAY130708EE366,One Direction,"London, England, GB",-81.233,42.9834,2010,2050,6c89c662ad0ab75bc2af9a3ae2b16f811daced50.jpg,http://www.onedirectionmusic.com,0.987003,2,teen pop,talent show,boy band,pop,dance pop,,,,,,,,0.724193,495,0.560681428,2477,,ARKTYQS130DC7809DF,Cher Lloyd,AR34CBO1187FB41B88,The Wanted,ARAXXCE12548803EF6,Big Time Rush
2010-2020,ARS54I31187FB46721,Taylor Swift,"Reading, PA",-75.9269,40.3356,2004,2050,04bdcfa06410b3e3fffe93e2a000d0d79521e5ac.jpg,http://taylorswift.com,0.986835,3,teen pop,pop christmas,pop,,,,,,,,,,0.86674,15,0.373196197,190879,,ARLE2071187FB3A270,Carrie Underwood,AREEQPY1187FB5B9E3,Miranda Lambert,AR23BO81187FB47087,Kellie Pickler
2010-2020,ARWLAEE122BCFCA245,Avicii,"Stockholm, Stockholm, SE",0.593052,49.4920029,2007,2050,3e77006dc092166fee8b9004e4e1e1fabc045d93.jpg,http://avicii.com,0.98652,4,edm,electro house,big room,house,progressive electro house,progressive house,,,,,,,0.747798,317,0.531827059,4650,,ARIKUPL128ABE0F30B,Swedish House Mafia,ARX6MR511C8A42C159,Afrojack,ARHPSAH1269FB271A1,Tim Berg
2010-2020,ARKTTJV12592CDA07F,Ellie Goulding,Lyonshall,-2.9828,52.1991,2008,2050,b72e148adf8cec8bf91784bee05d836858546367.jpg,http://elliegoulding.com,0.986155,5,pop,synthpop,metropopolis,indietronica,dance pop,,,,,,,,0.744957,331,0.535100444,4255,,ARUBJMV12086C16C1E,Marina and The Diamonds,ARD6VHG11C8A414FC6,La Roux,ARNCHOP121318C56B8,Florence + The Machine
2010-2020,ARSDWSZ122ECCB706A,Ed Sheeran,"Suffolk, England",-91.969,34.5443,2005,2050,0bc5997672464195cf333394782933dd64010512.jpg,http://www.edsheeran.com,0.98554,6,pop,neo mellow,folk-pop,,,,,,,,,,0.740395,370,0.540316363,3757,,ARQMSBI1269FCD28DA,Maverick Sabre,AR57TK21187FB48BC7,Professor Green,ARIIT891187B9AFD62,Newton Faulkner
2010-2020,ARYUDWF12F2B89BB33,The Weeknd,"Toronto, Ontario, CA",-79.3574,43.7023,2010,2050,b7a684b6a7300014fe17b93e334b5bea2be9c2a2.jpg,http://theweeknd.com,0.981798,7,indie r&b,alternative hip hop,canadian pop,,,,,,,,,,0.682531,959,0.606769697,1316,,ARSBBFH12E9B917E81,Frank Ocean,ARSA4701187FB571FF,The-Dream,ARODZUF11F4C841E1F,Drake
2010-2020,ARFCWSZ123526A0AFD,Justin Bieber,"Stratford, Canada",-80.9497,43.3668,2008,2050,ce41eb4beaad8d07fd55a68aba16b27e341a2e4f.jpg,http://www.justinbiebermusic.com/,0.972454,8,teen pop,pop,dance pop,pop christmas,,,,,,,,,0.831802,52,0.417318578,91368,,ARQTAQW129CDBEF9A4,Cody Simpson,ARICFET123E29C2452,Jason Derülo,ARUCF6P11A348F0B17,Demi Lovato
2010-2020,ARH2QI91187FB3788D,David Guetta,"Paris, France ",2.324382,48.864702,1984,2050,224f5a395a8e2b4eee9feb41b9f6e7ac2d6b7c1a.jpg,http://www.davidguetta.com,0.967107,9,house,edm,electro house,disco house,pop house,dance pop,,,,,,,0.814585,77,0.437958009,64195,,ARGLOU61187FB55A07,Bob Sinclar,ARIKUPL128ABE0F30B,Swedish House Mafia,ARCBXFD12E597EE64A,Guetta
2010-2020,ARTZYQN13EEEF973E7,Kygo,"Bergen, Norway",5.328,60.392,2011,2050,e83cf41641d9ffec6ad0798aa21b6d9592c862dc.jpg,http://www.kygomusic.com/,0.965525,10,deep melodic house,minimal dub,,,,,,,,,,,0.591685,3386,0.699443317,187,,ARCJPWR136658E907C,Gorgon City,ARDAMPQ14681604720,Lost Frequencies,ARWYPNT1187B98E873,Kaskade
